Source File,Order ID,Ship Name,Ship Address,Ship City,Ship Region,Ship Postal Code,Ship Country,Customer ID,Customer Name,Employee Name,Shipper ID,Shipper Name,Order Date,Shipped Date,Product Name,Quantity,Unit Price,Product Total,Total Price
order_10410.pdf,10410,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,BOTTM,Bottom-Dollar Markets,Janet Leverling,3,Federal Shipping,2017-01-10,2017-01-15,Geitost,49,2.0,98.0,802.0
order_10410.pdf,10410,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,BOTTM,Bottom-Dollar Markets,Janet Leverling,3,Federal Shipping,2017-01-10,2017-01-15,Raclette Courdavault,16,44.0,704.0,802.0
order_10411.pdf,10411,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,BOTTM,Bottom-Dollar Markets,Anne Dodsworth,3,Federal Shipping,2017-01-10,2017-01-21,Jack's New England Clam Chowder,25,7.7,192.5,1208.5
order_10411.pdf,10411,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,BOTTM,Bottom-Dollar Markets,Anne Dodsworth,3,Federal Shipping,2017-01-10,2017-01-21,Gula Malacca,40,15.5,620.0,1208.5
order_10411.pdf,10411,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,BOTTM,Bottom-Dollar Markets,Anne Dodsworth,3,Federal Shipping,2017-01-10,2017-01-21,Raclette Courdavault,9,44.0,396.0,1208.5
order_10412.pdf,10412,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland,WARTH,Wartian Herkku,Laura Callahan,2,United Package,2017-01-13,2017-01-15,Tofu,20,18.6,372.0,372.0
order_10413.pdf,10413,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France,LAMAI,La maison d'Asie,Janet Leverling,2,United Package,2017-01-14,2017-01-16,Chai,24,14.4,345.6,2123.2
order_10413.pdf,10413,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France,LAMAI,La maison d'Asie,Janet Leverling,2,United Package,2017-01-14,2017-01-16,Tarte au sucre,40,39.4,1576.0,2123.2
order_10413.pdf,10413,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France,LAMAI,La maison d'Asie,Janet Leverling,2,United Package,2017-01-14,2017-01-16,Lakkalikööri,14,14.4,201.6,2123.2
order_10414.pdf,10414,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil,FAMIA,Familia Arquibaldo,Andrew Fuller,3,Federal Shipping,2017-01-14,2017-01-17,Teatime Chocolate Biscuits,18,7.3,131.4,231.4
order_10414.pdf,10414,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil,FAMIA,Familia Arquibaldo,Andrew Fuller,3,Federal Shipping,2017-01-14,2017-01-17,Geitost,50,2.0,100.0,231.4
order_10415.pdf,10415,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,North America,97827,USA,HUNGC,Hungry Coyote Import Store,Janet Leverling,1,Speedy Express,2017-01-15,2017-01-24,Alice Mutton,2,31.2,62.4,102.4
order_10415.pdf,10415,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,North America,97827,USA,HUNGC,Hungry Coyote Import Store,Janet Leverling,1,Speedy Express,2017-01-15,2017-01-24,Geitost,20,2.0,40.0,102.4
order_10416.pdf,10416,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland,WARTH,Wartian Herkku,Laura Callahan,3,Federal Shipping,2017-01-16,2017-01-27,Teatime Chocolate Biscuits,20,7.3,146.0,720.0
order_10416.pdf,10416,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland,WARTH,Wartian Herkku,Laura Callahan,3,Federal Shipping,2017-01-16,2017-01-27,Perth Pasties,10,26.2,262.0,720.0
order_10416.pdf,10416,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland,WARTH,Wartian Herkku,Laura Callahan,3,Federal Shipping,2017-01-16,2017-01-27,Ravioli Angelo,20,15.6,312.0,720.0
order_10417.pdf,10417,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark,SIMOB,Simons bistro,Margaret Peacock,3,Federal Shipping,2017-01-16,2017-01-28,Côte de Blaye,50,210.8,10540.0,11283.2
order_10417.pdf,10417,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark,SIMOB,Simons bistro,Margaret Peacock,3,Federal Shipping,2017-01-16,2017-01-28,Spegesild,2,9.6,19.2,11283.2
order_10417.pdf,10417,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark,SIMOB,Simons bistro,Margaret Peacock,3,Federal Shipping,2017-01-16,2017-01-28,Scottish Longbreads,36,10.0,360.0,11283.2
order_10417.pdf,10417,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark,SIMOB,Simons bistro,Margaret Peacock,3,Federal Shipping,2017-01-16,2017-01-28,Original Frankfurter grüne Soße,35,10.4,364.0,11283.2
order_10418.pdf,10418,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,1307,Germany,QUICK,QUICK-Stop,Margaret Peacock,1,Speedy Express,2017-01-17,2017-01-24,Chang,60,15.2,912.0,1814.8
order_10418.pdf,10418,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,1307,Germany,QUICK,QUICK-Stop,Margaret Peacock,1,Speedy Express,2017-01-17,2017-01-24,Zaanse koeken,55,7.6,418.0,1814.8
order_10418.pdf,10418,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,1307,Germany,QUICK,QUICK-Stop,Margaret Peacock,1,Speedy Express,2017-01-17,2017-01-24,Sirop d'érable,16,22.8,364.8,1814.8
order_10418.pdf,10418,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,1307,Germany,QUICK,QUICK-Stop,Margaret Peacock,1,Speedy Express,2017-01-17,2017-01-24,Longlife Tofu,15,8.0,120.0,1814.8
order_10419.pdf,10419,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland,RICSU,Richter Supermarkt,Margaret Peacock,2,United Package,2017-01-20,2017-01-30,Camembert Pierrot,60,27.2,1632.0,2208.0
order_10419.pdf,10419,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland,RICSU,Richter Supermarkt,Margaret Peacock,2,United Package,2017-01-20,2017-01-30,Gudbrandsdalsost,20,28.8,576.0,2208.0
order_10420.pdf,10420,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil,WELLI,Wellington Importadora,Janet Leverling,1,Speedy Express,2017-01-21,2017-01-27,Mishi Kobe Niku,20,77.6,1552.0,1897.6
order_10420.pdf,10420,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil,WELLI,Wellington Importadora,Janet Leverling,1,Speedy Express,2017-01-21,2017-01-27,Konbu,2,4.8,9.6,1897.6
order_10420.pdf,10420,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil,WELLI,Wellington Importadora,Janet Leverling,1,Speedy Express,2017-01-21,2017-01-27,Outback Lager,8,12.0,96.0,1897.6
order_10420.pdf,10420,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil,WELLI,Wellington Importadora,Janet Leverling,1,Speedy Express,2017-01-21,2017-01-27,Röd Kaviar,20,12.0,240.0,1897.6
order_10421.pdf,10421,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil,QUEDE,Que Delícia,Laura Callahan,1,Speedy Express,2017-01-21,2017-01-27,Teatime Chocolate Biscuits,4,7.3,29.2,1273.2
order_10421.pdf,10421,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil,QUEDE,Que Delícia,Laura Callahan,1,Speedy Express,2017-01-21,2017-01-27,Gumbär Gummibärchen,30,24.9,747.0,1273.2
order_10421.pdf,10421,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil,QUEDE,Que Delícia,Laura Callahan,1,Speedy Express,2017-01-21,2017-01-27,Perth Pasties,15,26.2,393.0,1273.2
order_10421.pdf,10421,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil,QUEDE,Que Delícia,Laura Callahan,1,Speedy Express,2017-01-21,2017-01-27,Original Frankfurter grüne Soße,10,10.4,104.0,1273.2
order_10422.pdf,10422,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy,FRANS,Franchi S.p.A.,Andrew Fuller,1,Speedy Express,2017-01-22,2017-01-31,Gumbär Gummibärchen,2,24.9,49.8,49.8
order_10423.pdf,10423,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil,GOURL,Gourmet Lanchonetes,Michael Suyama,3,Federal Shipping,2017-01-23,2017-02-24,Gorgonzola Telino,14,10.0,140.0,1020.0
order_10423.pdf,10423,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil,GOURL,Gourmet Lanchonetes,Michael Suyama,3,Federal Shipping,2017-01-23,2017-02-24,Raclette Courdavault,20,44.0,880.0,1020.0
order_10424.pdf,10424,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada,MEREP,Mère Paillarde,Robert King,2,United Package,2017-01-23,2017-01-27,Steeleye Stout,60,14.4,864.0,11493.2
order_10424.pdf,10424,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada,MEREP,Mère Paillarde,Robert King,2,United Package,2017-01-23,2017-01-27,Côte de Blaye,49,210.8,10329.2,11493.2
order_10424.pdf,10424,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada,MEREP,Mère Paillarde,Robert King,2,United Package,2017-01-23,2017-01-27,Scottish Longbreads,30,10.0,300.0,11493.2
order_10425.pdf,10425,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France,LAMAI,La maison d'Asie,Michael Suyama,2,United Package,2017-01-24,2017-02-14,Pâté chinois,10,19.2,192.0,480.0
order_10425.pdf,10425,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France,LAMAI,La maison d'Asie,Michael Suyama,2,United Package,2017-01-24,2017-02-14,Lakkalikööri,20,14.4,288.0,480.0
order_10426.pdf,10426,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Southern Europe,8022,Spain,GALED,Galería del gastrónomo,Margaret Peacock,1,Speedy Express,2017-01-27,2017-02-06,Gnocchi di nonna Alice,5,30.4,152.0,338.20000000000005
order_10426.pdf,10426,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Southern Europe,8022,Spain,GALED,Galería del gastrónomo,Margaret Peacock,1,Speedy Express,2017-01-27,2017-02-06,Wimmers gute Semmelknödel,7,26.6,186.20000000000002,338.20000000000005
order_10427.pdf,10427,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria,PICCO,Piccolo und mehr,Margaret Peacock,2,United Package,2017-01-27,2017-03-03,Tofu,35,18.6,651.0,651.0
order_10428.pdf,10428,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy,REGGC,Reggiani Caseifici,Robert King,1,Speedy Express,2017-01-28,2017-02-04,Spegesild,20,9.6,192.0,192.0
order_10429.pdf,10429,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,None,Ireland,HUNGO,Hungry Owl All-Night Grocers,Janet Leverling,2,United Package,2017-01-29,2017-02-07,Valkoinen suklaa,40,13.0,520.0,1748.5
order_10429.pdf,10429,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,None,Ireland,HUNGO,Hungry Owl All-Night Grocers,Janet Leverling,2,United Package,2017-01-29,2017-02-07,Vegie-spread,35,35.1,1228.5,1748.5
order_10430.pdf,10430,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,ERNSH,Ernst Handel,Margaret Peacock,1,Speedy Express,2017-01-30,2017-02-03,Alice Mutton,45,31.2,1404.0,5796.0
order_10430.pdf,10430,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,ERNSH,Ernst Handel,Margaret Peacock,1,Speedy Express,2017-01-30,2017-02-03,Sir Rodney's Scones,50,8.0,400.0,5796.0
order_10430.pdf,10430,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,ERNSH,Ernst Handel,Margaret Peacock,1,Speedy Express,2017-01-30,2017-02-03,Gnocchi di nonna Alice,30,30.4,912.0,5796.0
order_10430.pdf,10430,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,ERNSH,Ernst Handel,Margaret Peacock,1,Speedy Express,2017-01-30,2017-02-03,Raclette Courdavault,70,44.0,3080.0,5796.0
order_10431.pdf,10431,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,BOTTM,Bottom-Dollar Markets,Margaret Peacock,2,United Package,2017-01-30,2017-02-07,Alice Mutton,50,31.2,1560.0,2523.0
order_10431.pdf,10431,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,BOTTM,Bottom-Dollar Markets,Margaret Peacock,2,United Package,2017-01-30,2017-02-07,Boston Crab Meat,50,14.7,735.0,2523.0
order_10431.pdf,10431,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,BOTTM,Bottom-Dollar Markets,Margaret Peacock,2,United Package,2017-01-30,2017-02-07,Zaanse koeken,30,7.6,228.0,2523.0
order_10432.pdf,10432,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA,SPLIR,Split Rail Beer & Ale,Janet Leverling,2,United Package,2017-01-31,2017-02-07,Gumbär Gummibärchen,10,24.9,249.0,485.0
order_10432.pdf,10432,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA,SPLIR,Split Rail Beer & Ale,Janet Leverling,2,United Package,2017-01-31,2017-02-07,Tourtière,40,5.9,236.0,485.0
order_10433.pdf,10433,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Southern Europe,1756,Portugal,PRINI,Princesa Isabel Vinhos,Janet Leverling,3,Federal Shipping,2017-02-03,2017-03-04,Gnocchi di nonna Alice,28,30.4,851.1999999999999,851.1999999999999
order_10434.pdf,10434,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,FOLKO,Folk och fä HB,Janet Leverling,2,United Package,2017-02-03,2017-02-13,Queso Cabrales,6,16.8,100.80000000000001,360.0
order_10434.pdf,10434,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,FOLKO,Folk och fä HB,Janet Leverling,2,United Package,2017-02-03,2017-02-13,Lakkalikööri,18,14.4,259.2,360.0
order_10435.pdf,10435,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK,CONSH,Consolidated Holdings,Laura Callahan,2,United Package,2017-02-04,2017-02-07,Chang,10,15.2,152.0,631.6
order_10435.pdf,10435,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK,CONSH,Consolidated Holdings,Laura Callahan,2,United Package,2017-02-04,2017-02-07,Gustaf's Knäckebröd,12,16.8,201.60000000000002,631.6
order_10435.pdf,10435,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK,CONSH,Consolidated Holdings,Laura Callahan,2,United Package,2017-02-04,2017-02-07,Mozzarella di Giovanni,10,27.8,278.0,631.6
order_10436.pdf,10436,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France,BLONP,Blondesddsl père et fils,Janet Leverling,2,United Package,2017-02-05,2017-02-11,Spegesild,5,9.6,48.0,2210.8
order_10436.pdf,10436,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France,BLONP,Blondesddsl père et fils,Janet Leverling,2,United Package,2017-02-05,2017-02-11,Gnocchi di nonna Alice,40,30.4,1216.0,2210.8
order_10436.pdf,10436,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France,BLONP,Blondesddsl père et fils,Janet Leverling,2,United Package,2017-02-05,2017-02-11,Wimmers gute Semmelknödel,30,26.6,798.0,2210.8
order_10436.pdf,10436,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France,BLONP,Blondesddsl père et fils,Janet Leverling,2,United Package,2017-02-05,2017-02-11,Rhönbräu Klosterbier,24,6.2,148.8,2210.8
order_10437.pdf,10437,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland,WARTH,Wartian Herkku,Laura Callahan,1,Speedy Express,2017-02-05,2017-02-12,Perth Pasties,15,26.2,393.0,393.0
order_10438.pdf,10438,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany,TOMSP,Toms Spezialitäten,Janet Leverling,2,United Package,2017-02-06,2017-02-14,Teatime Chocolate Biscuits,15,7.3,109.5,567.5
order_10438.pdf,10438,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany,TOMSP,Toms Spezialitäten,Janet Leverling,2,United Package,2017-02-06,2017-02-14,Sasquatch Ale,20,11.2,224.0,567.5
order_10438.pdf,10438,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany,TOMSP,Toms Spezialitäten,Janet Leverling,2,United Package,2017-02-06,2017-02-14,Ravioli Angelo,15,15.6,234.0,567.5
order_10439.pdf,10439,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada,MEREP,Mère Paillarde,Michael Suyama,3,Federal Shipping,2017-02-07,2017-02-10,Queso Manchego La Pastora,15,30.4,456.0,1078.0
order_10439.pdf,10439,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada,MEREP,Mère Paillarde,Michael Suyama,3,Federal Shipping,2017-02-07,2017-02-10,Pavlova,16,13.9,222.4,1078.0
order_10439.pdf,10439,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada,MEREP,Mère Paillarde,Michael Suyama,3,Federal Shipping,2017-02-07,2017-02-10,Wimmers gute Semmelknödel,6,26.6,159.60000000000002,1078.0
order_10439.pdf,10439,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada,MEREP,Mère Paillarde,Michael Suyama,3,Federal Shipping,2017-02-07,2017-02-10,Longlife Tofu,30,8.0,240.0,1078.0
order_10440.pdf,10440,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,SAVEA,Save-a-lot Markets,Margaret Peacock,2,United Package,2017-02-10,2017-02-28,Chang,45,15.2,684.0,5793.1
order_10440.pdf,10440,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,SAVEA,Save-a-lot Markets,Margaret Peacock,2,United Package,2017-02-10,2017-02-28,Pavlova,49,13.9,681.1,5793.1
order_10440.pdf,10440,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,SAVEA,Save-a-lot Markets,Margaret Peacock,2,United Package,2017-02-10,2017-02-28,Thüringer Rostbratwurst,24,99.0,2376.0,5793.1
order_10440.pdf,10440,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,SAVEA,Save-a-lot Markets,Margaret Peacock,2,United Package,2017-02-10,2017-02-28,Sirop d'érable,90,22.8,2052.0,5793.1
order_10441.pdf,10441,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA,OLDWO,Old World Delicatessen,Janet Leverling,2,United Package,2017-02-10,2017-03-14,Schoggi Schokolade,50,35.1,1755.0,1755.0
order_10442.pdf,10442,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,ERNSH,Ernst Handel,Janet Leverling,2,United Package,2017-02-11,2017-02-18,Queso Cabrales,30,16.8,504.0,1792.0
order_10442.pdf,10442,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,ERNSH,Ernst Handel,Janet Leverling,2,United Package,2017-02-11,2017-02-18,Tourtière,80,5.9,472.0,1792.0
order_10442.pdf,10442,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,ERNSH,Ernst Handel,Janet Leverling,2,United Package,2017-02-11,2017-02-18,Louisiana Hot Spiced Okra,60,13.6,816.0,1792.0
order_10443.pdf,10443,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy,REGGC,Reggiani Caseifici,Laura Callahan,1,Speedy Express,2017-02-12,2017-02-14,Queso Cabrales,6,16.8,100.80000000000001,537.5999999999999
order_10443.pdf,10443,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy,REGGC,Reggiani Caseifici,Laura Callahan,1,Speedy Express,2017-02-12,2017-02-14,Rössle Sauerkraut,12,36.4,436.79999999999995,537.5999999999999
order_10444.pdf,10444,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden,BERGS,Berglunds snabbköp,Janet Leverling,3,Federal Shipping,2017-02-12,2017-02-21,Alice Mutton,10,31.2,312.0,1031.7
order_10444.pdf,10444,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden,BERGS,Berglunds snabbköp,Janet Leverling,3,Federal Shipping,2017-02-12,2017-02-21,Gumbär Gummibärchen,15,24.9,373.5,1031.7
order_10444.pdf,10444,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden,BERGS,Berglunds snabbköp,Janet Leverling,3,Federal Shipping,2017-02-12,2017-02-21,Steeleye Stout,8,14.4,115.2,1031.7
order_10444.pdf,10444,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden,BERGS,Berglunds snabbköp,Janet Leverling,3,Federal Shipping,2017-02-12,2017-02-21,Jack's New England Clam Chowder,30,7.7,231.0,1031.7
order_10445.pdf,10445,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden,BERGS,Berglunds snabbköp,Janet Leverling,1,Speedy Express,2017-02-13,2017-02-20,Chartreuse verte,6,14.4,86.4,174.9
order_10445.pdf,10445,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden,BERGS,Berglunds snabbköp,Janet Leverling,1,Speedy Express,2017-02-13,2017-02-20,Tourtière,15,5.9,88.5,174.9
order_10446.pdf,10446,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany,TOMSP,Toms Spezialitäten,Michael Suyama,1,Speedy Express,2017-02-14,2017-02-19,Teatime Chocolate Biscuits,12,7.3,87.6,273.6
order_10446.pdf,10446,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany,TOMSP,Toms Spezialitäten,Michael Suyama,1,Speedy Express,2017-02-14,2017-02-19,Guaraná Fantástica,20,3.6,72.0,273.6
order_10446.pdf,10446,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany,TOMSP,Toms Spezialitäten,Michael Suyama,1,Speedy Express,2017-02-14,2017-02-19,Gorgonzola Telino,3,10.0,30.0,273.6
order_10446.pdf,10446,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany,TOMSP,Toms Spezialitäten,Michael Suyama,1,Speedy Express,2017-02-14,2017-02-19,Filo Mix,15,5.6,84.0,273.6
order_10447.pdf,10447,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil,RICAR,Ricardo Adocicados,Margaret Peacock,2,United Package,2017-02-14,2017-03-07,Teatime Chocolate Biscuits,40,7.3,292.0,914.4
order_10447.pdf,10447,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil,RICAR,Ricardo Adocicados,Margaret Peacock,2,United Package,2017-02-14,2017-03-07,Louisiana Fiery Hot Pepper Sauce,35,16.8,588.0,914.4
order_10447.pdf,10447,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil,RICAR,Ricardo Adocicados,Margaret Peacock,2,United Package,2017-02-14,2017-03-07,Flotemysost,2,17.2,34.4,914.4
order_10448.pdf,10448,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina,RANCH,Rancho grande,Margaret Peacock,2,United Package,2017-02-17,2017-02-24,Gumbär Gummibärchen,6,24.9,149.39999999999998,443.4
order_10448.pdf,10448,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina,RANCH,Rancho grande,Margaret Peacock,2,United Package,2017-02-17,2017-02-24,Boston Crab Meat,20,14.7,294.0,443.4
order_10449.pdf,10449,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France,BLONP,Blondesddsl père et fils,Janet Leverling,2,United Package,2017-02-18,2017-02-27,Ikura,14,24.8,347.2,1838.2
order_10449.pdf,10449,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France,BLONP,Blondesddsl père et fils,Janet Leverling,2,United Package,2017-02-18,2017-02-27,Filo Mix,20,5.6,112.0,1838.2
order_10449.pdf,10449,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France,BLONP,Blondesddsl père et fils,Janet Leverling,2,United Package,2017-02-18,2017-02-27,Tarte au sucre,35,39.4,1379.0,1838.2
order_10450.pdf,10450,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France,VICTE,Victuailles en stock,Laura Callahan,2,United Package,2017-02-19,2017-03-11,Ikura,20,24.8,496.0,531.4
order_10450.pdf,10450,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France,VICTE,Victuailles en stock,Laura Callahan,2,United Package,2017-02-19,2017-03-11,Tourtière,6,5.9,35.400000000000006,531.4
order_10451.pdf,10451,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,1307,Germany,QUICK,QUICK-Stop,Margaret Peacock,3,Federal Shipping,2017-02-19,2017-03-12,Pâté chinois,120,19.2,2304.0,4277.4
order_10451.pdf,10451,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,1307,Germany,QUICK,QUICK-Stop,Margaret Peacock,3,Federal Shipping,2017-02-19,2017-03-12,Wimmers gute Semmelknödel,35,26.6,931.0,4277.4
order_10451.pdf,10451,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,1307,Germany,QUICK,QUICK-Stop,Margaret Peacock,3,Federal Shipping,2017-02-19,2017-03-12,Louisiana Fiery Hot Pepper Sauce,28,16.8,470.40000000000003,4277.4
order_10451.pdf,10451,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,1307,Germany,QUICK,QUICK-Stop,Margaret Peacock,3,Federal Shipping,2017-02-19,2017-03-12,Original Frankfurter grüne Soße,55,10.4,572.0,4277.4
order_10452.pdf,10452,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,SAVEA,Save-a-lot Markets,Laura Callahan,1,Speedy Express,2017-02-20,2017-02-26,Rössle Sauerkraut,15,36.4,546.0,2096.0
order_10452.pdf,10452,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,SAVEA,Save-a-lot Markets,Laura Callahan,1,Speedy Express,2017-02-20,2017-02-26,Gula Malacca,100,15.5,1550.0,2096.0
order_10453.pdf,10453,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK,AROUT,Around the Horn,Nancy Davolio,2,United Package,2017-02-21,2017-02-26,Chocolade,15,10.2,153.0,453.0
